Unnamed: 0,title,date,stock,sentiment_label,sentiment_score,sentiment_scalar,event_type,entity_a,entity_b,event_confidence
7158.0,Peloton Makes Its Fitness App Available On Apple TV After Pandemic Demand Surge,2020-06-03 04:57:00-04:00,AAPL,Neutral,0.9998778104782104,0.0,Product Launch,AAPL,,0.5
7159.0,'Apple is tracking iPhones stolen by looters' -Earlier NY Post Article,2020-06-02 11:37:00-04:00,AAPL,Neutral,0.797095775604248,0.0,Legal and Regulation,AAPL,,0.450167479692027
7160.0,MoneyGram Shares Jump 50% As Western Union Reportedly Looks For Acquisition,2020-06-02 07:44:00-04:00,AAPL,Positive,0.9954081177711487,0.9954081177711487,Stock Movement,AAPL,,0.5
7161.0,"Hearing Susquehanna Check Suggests Total iPhone 12 Builds Tracking To 10M, Below Firm's Expectation Of 25M; Unconfirmed",2020-06-02 07:41:00-04:00,AAPL,Negative,0.9999994039535522,-0.9999994039535522,Analyst Rating,AAPL,,0.5
7162.0,Tesla CEO Musk Says Other Three Officers Should Be Charged In Floyd's Murder Case,2020-06-02 06:12:00-04:00,AAPL,Neutral,0.9999052286148071,0.0,Stock Movement,AAPL,,0.5
7163.0,A Peek Into The Markets: US Stock Futures Up; Crude Oil Rises Over 2%,2020-06-02 06:03:00-04:00,AAPL,Positive,0.9348276853561401,0.9348276853561401,Stock Movement,AAPL,,0.5
7164.0,"Pepper Spray, Books On Racism, 'I Can't Breathe' Merchandise Are Top Sellers On Amazon As Protests Rage",2020-06-02 04:18:00-04:00,AAPL,Neutral,0.9611143469810486,0.0,Stock Movement,AMZN,,0.19779514148831367
7165.0,Apple Cuts iPhone Prices in China To Push Sales As Country Reopens Economy,2020-06-02 00:35:00-04:00,AAPL,Negative,0.9930936098098755,-0.9930936098098755,Stock Movement,AAPL,,0.5
7166.0,"Gun, Security Stocks Trade Higher After Weekend Protests Turn Violent And Destructive",2020-06-01 10:14:00-04:00,AAPL,Negative,0.8822956681251526,-0.8822956681251526,Stock Movement,AAPL,,0.5
7167.0,Carter Worth And Mike Khouw's Apple Trade,2020-06-01 08:20:00-04:00,AAPL,Neutral,0.9999250173568726,0.0,Stock Movement,AAPL,,0.5
7168.0,"Apple Pays Hacker From India $100,000 For Discovering Serious 'Sign In With Apple' Vulnerability",2020-06-01 06:53:00-04:00,AAPL,Neutral,0.999068558216095,0.0,Macroeconomic,AAPL,,0.5
7169.0,Volume Production of New iPhone Models to Begin in Q3 2020,2020-06-01 05:39:00-04:00,AAPL,Neutral,0.9999653100967407,0.0,Product Launch,AAPL,,0.5
7170.0,"Apple CEO Writes To Employees About George Floyd Death, Urges For 'Better, More Just World For Everyone'",2020-06-01 03:55:00-04:00,AAPL,Neutral,0.9981886744499207,0.0,Stock Movement,AAPL,,0.5
7171.0,"Amazon, Apple, Walmart, Other Retailers Shutter Stores, Scale Back Operations In Areas Worst Hit With Protests",2020-06-01 00:34:00-04:00,AAPL,Negative,0.9999419450759888,-0.9999419450759888,Stock Movement,AMZN,,0.3347081053070724
7172.0,"Apple Says With Health and Safety of Its Teams in Mind, Decided to Keep Number of Its Stores in the U.S. Closed on Sunday",2020-05-31 18:19:00-04:00,AAPL,Neutral,0.9996620416641235,0.0,Legal and Regulation,AAPL,,0.44063353538513184
7173.0,"Costco Shares Come Under Pressure Despite Strong Earnings, Same-Store Sales",2020-05-29 10:09:00-04:00,AAPL,Negative,0.9999876022338867,-0.9999876022338867,Stock Movement,AAPL,,0.5
7174.0,Trump's Executive Order To Expose Social Media To Lawsuits Over Content Policies,2020-05-28 10:45:00-04:00,AAPL,Negative,0.7766675353050232,-0.7766675353050232,Legal and Regulation,AAPL,,0.5
7175.0,Costco Earnings On Tap After Close As Investors Mull Strong Toll Brothers Results,2020-05-28 09:45:00-04:00,AAPL,Positive,0.9999998807907104,0.9999998807907104,Earnings Report,AAPL,,0.5
7176.0,Martin Scorsese's Next Movie Will Be Financed By Apple: Report,2020-05-28 09:13:00-04:00,AAPL,Neutral,0.9999810457229614,0.0,Analyst Rating,AAPL,,0.5
7177.0,"Tech Companies Aren't 'State Actors,' Judge Dismisses Conservative Bias Lawsuit Against Facebook, Twitter, Google, Apple",2020-05-28 08:14:00-04:00,AAPL,Neutral,0.9917683601379395,0.0,Legal and Regulation,AAPL,,0.5
7178.0,Leidos Awarded $84.6M Payment from VirnetX  Lawsuit vs Apple,2020-05-27 19:06:00-04:00,AAPL,Neutral,0.9985494017601013,0.0,Legal and Regulation,AAPL,,0.5
7179.0,The Most Popular Smartphone Model Of Q1,2020-05-27 16:31:00-04:00,AAPL,Neutral,0.9997826218605042,0.0,Analyst Rating,AAPL,,0.5
7180.0,This New Tool Will Tell You Whether Or Not An Options Spread Is A Good Deal,2020-05-27 12:48:00-04:00,AAPL,Neutral,0.9985719919204712,0.0,Analyst Rating,AAPL,,0.5
7181.0,"B of A Securities Maintains Buy on Apple, Raises Price Target to $340",2020-05-27 11:23:00-04:00,AAPL,Positive,0.9999994039535522,0.9999994039535522,Analyst Rating,AAPL,,0.161550160497427
7182.0,3 Apple Analysts Lift Price Targets: Why They're Optimistic On iPhone's Trajectory,2020-05-27 10:29:00-04:00,AAPL,Positive,0.9999990463256836,0.9999990463256836,Analyst Rating,AAPL,,0.5
7183.0,'LG reportedly supplying 20 million OLED panels for 'iPhone 12 Max'' -AppleInsider,2020-05-27 09:24:00-04:00,AAPL,Neutral,0.9996792078018188,0.0,Supply Chain,AAPL,,0.5
7184.0,Same Old Leadership Song Lifts These Leveraged ETFs,2020-05-27 09:19:00-04:00,AAPL,Positive,0.6629871726036072,0.6629871726036072,Analyst Rating,AAPL,,0.5
7185.0,"Deutsche Bank Maintains Buy on Apple, Raises Price Target to $320",2020-05-27 07:37:00-04:00,AAPL,Positive,0.9999998807907104,0.9999998807907104,Analyst Rating,AAPL,,0.5
7186.0,YouTube Makes Its Dedicated Children App Available On Apple TV,2020-05-27 06:30:00-04:00,AAPL,Neutral,0.999996542930603,0.0,Product Launch,AAPL,,0.5
7187.0,Samsung Display Secures Majority of Panel Orders for Next-gen iPhone,2020-05-27 05:27:00-04:00,AAPL,Positive,0.9153569936752319,0.9153569936752319,Stock Movement,AAPL,,0.5
7188.0,Study: 34% Of Americans Report Looking Through Their Partner's Phone Without Permission,2020-05-26 16:35:00-04:00,AAPL,Neutral,0.999977707862854,0.0,Analyst Rating,AAPL,,0.5
7189.0,Apple To Reopen ~100 More US Stores This Week,2020-05-26 13:23:00-04:00,AAPL,Neutral,0.9999854564666748,0.0,Stock Movement,AAPL,,0.5
7190.0,"'FAANG Stocks Are Strong Once Again,' Facebook, Amazon, Netflix Hit Record Highs Last Week",2020-05-26 07:15:00-04:00,AAPL,Positive,1.0,1.0,Stock Movement,AMZN,,0.2725036581978202
7191.0,Apple Expected to Incorporate Ambient Light Sensors in Next-generation Airpods Devices,2020-05-25 07:32:00-04:00,AAPL,Neutral,0.9982276558876038,0.0,Analyst Rating,AAPL,,0.5
7192.0,The Secret to Tech's Resilience to COVID-19- Infrastructure Expansion,2020-05-22 11:44:00-04:00,AAPL,Positive,0.9999980926513672,0.9999980926513672,Analyst Rating,AAPL,,0.5
7193.0,"Apple Is Seeking An Executive To Lead Original Podcast Effort, Is Buying Original Podcasts That Would Be Exclusive; New Podcasts Will Help Promote TV+ Video Service",2020-05-21 15:06:00-04:00,AAPL,Neutral,0.9999555349349976,0.0,Analyst Rating,AAPL,,0.5
7194.0,Evercore ISI Analyst Amit DAryanani Says Apple Can Exceed $100 Billion In Services Revenue In The Fiscal Year Ending In September 2024,2020-05-21 15:02:00-04:00,AAPL,Positive,0.9688277840614319,0.9688277840614319,Analyst Rating,AAPL,,0.5
7195.0,Apple Vs. Tesla: Morgan Stanley Breaks Down The Parallels,2020-05-21 13:25:00-04:00,AAPL,Neutral,0.9999821186065674,0.0,Analyst Rating,AAPL,,0.5
7196.0,"As The Global Economy Weighs Fears Of A Recession, Travel Is Already In A Depression",2020-05-21 12:44:00-04:00,AAPL,Negative,0.9999716281890869,-0.9999716281890869,Macroeconomic,AAPL,,0.5
7197.0,Hearing Evercore ISI Raises Price Target On Apple From $330 To $345,2020-05-21 07:05:00-04:00,AAPL,Positive,0.9871419668197632,0.9871419668197632,Analyst Rating,AAPL,,0.5
7198.0,Apple's Face ID Will Allow Mask Wearing Users To Unlock Their Phones Quickly,2020-05-21 00:55:00-04:00,AAPL,Positive,0.998360812664032,0.998360812664032,Analyst Rating,AAPL,,0.5
7199.0,'COVID-19 exposure notification settings begin to go live for iOS users with new update' -TechCrunch,2020-05-20 13:02:00-04:00,AAPL,Neutral,0.999078631401062,0.0,Analyst Rating,AAPL,,0.5
7200.0,Facebook Plans To Resume Work In Office In July At 25% Capacity And Safety Measures In Place,2020-05-20 06:53:00-04:00,AAPL,Neutral,0.9999474287033081,0.0,Stock Movement,AAPL,,0.5
7201.0,"A Peek Into The Markets: US Stock Futures Climb Ahead Of Earnings, Fed Minutes",2020-05-20 06:43:00-04:00,AAPL,Positive,0.7532938122749329,0.7532938122749329,Stock Movement,AAPL,,0.5
7202.0,Why Sony Sold Streaming Rights For Tom Hanks Movie To Apple Instead Of Waiting Out The Pandemic,2020-05-20 05:42:00-04:00,AAPL,Neutral,0.9994683861732483,0.0,Analyst Rating,AAPL,,0.5
7203.0,Smartphone Sales Picking up in China,2020-05-20 05:31:00-04:00,AAPL,Positive,0.9932687878608704,0.9932687878608704,Macroeconomic,AAPL,,0.5
7204.0,"Apple Looking To Diversify Its Manufacturing Base, Will Make Headphones In Vietnam",2020-05-20 03:28:00-04:00,AAPL,Neutral,0.9999732971191406,0.0,Supply Chain,AAPL,,0.5
7205.0,Telemedicine A COVID-19 Winner,2020-05-19 16:46:00-04:00,AAPL,Neutral,0.9986653327941895,0.0,Analyst Rating,AAPL,,0.5
7206.0,"Walmart Earnings Look Strong Across the Board, But Home Depot Down After Missing on EPS",2020-05-19 10:08:00-04:00,AAPL,Positive,1.0,1.0,Earnings Report,WMT,,0.5406978130340576
7207.0,Sony To Convert Its Financial Subsidiary Into Wholly Owned Unit Through $3.7B Tender Offer,2020-05-19 09:15:00-04:00,AAPL,Neutral,0.9997970461845398,0.0,Stock Movement,AAPL,,0.5
7208.0,"'Apple buys older shows for TV+, stepping up Netflix challenge' -Earlier SCMP Report",2020-05-19 08:15:00-04:00,AAPL,Neutral,0.8144252896308899,0.0,Mergers and Acquisitions,AAPL,,0.5
7209.0,"Here's How Much Investing $1,000 In The 2015 Fitbit IPO Would Be Worth Today",2020-05-18 13:45:00-04:00,AAPL,Neutral,0.9999889135360718,0.0,Stock Movement,AAPL,,0.5
7210.0,"More Than 25 US Apple Stores To Reopen, 100 Now Open Around The World",2020-05-18 01:26:00-04:00,AAPL,Neutral,0.9999992847442627,0.0,Stock Movement,AAPL,,0.5
7211.0,"Barron's Picks And Pans: Cisco, Gilead, Netflix, Wayfair And More",2020-05-17 11:00:00-04:00,AAPL,Neutral,0.9999856948852539,0.0,Analyst Rating,AAPL,,0.5
7212.0,"Ubisoft Sues Apple, Google Over Alibaba's Rainbow Six ""Ripoff""",2020-05-16 17:12:00-04:00,AAPL,Neutral,0.7028096914291382,0.0,Legal and Regulation,AAPL,,0.5
7213.0,13F From Buffett's Berkshire Shows Maintained Stake In Apple,2020-05-15 16:25:00-04:00,AAPL,Neutral,0.9999233484268188,0.0,Stock Movement,AAPL,,0.5
7214.0,US To Block Shipments Of Semiconductors To Huawei: Report,2020-05-15 11:40:00-04:00,AAPL,Neutral,0.9844306111335754,0.0,Legal and Regulation,AAPL,,0.5
7215.0,Quick Retreat: Impressive Thursday Turnaround Halted in Its Tracks Amid Fresh Trade Tiff,2020-05-15 10:22:00-04:00,AAPL,Negative,0.599858820438385,-0.599858820438385,Stock Movement,AAPL,,0.5
7216.0,Apple shares are trading lower on reports the company is among those China could retaliate against after the US announced it will block chip shipments from Huawei.,2020-05-15 09:41:00-04:00,AAPL,Negative,0.9996868371963501,-0.9996868371963501,Stock Movement,AAPL,,0.5
7217.0,"China's Global Times Mentions Qualcomm, Cisco, Apple And Boeing As 'four companies named by Chinese sources as possible targets for retaliation amid US moves against China's Huawei'",2020-05-15 08:25:00-04:00,AAPL,Neutral,0.9789097905158997,0.0,Macroeconomic,AAPL,,0.5
7218.0,A Peek Into The Markets: US Stock Futures Up Ahead Of Economic Reports,2020-05-15 05:53:00-04:00,AAPL,Neutral,0.957172691822052,0.0,Stock Movement,AAPL,,0.5
7219.0,Amazon To Manufacture Face Shields And Sell Them At Cost,2020-05-15 03:44:00-04:00,AAPL,Neutral,0.9879883527755737,0.0,Supply Chain,AAPL,,0.5
7220.0,Taiwanese Apple Supplier TSMC To Build $12B US Chip Factory After Months Of Pressure From Trump Administration,2020-05-15 00:57:00-04:00,AAPL,Negative,0.7617752552032471,-0.7617752552032471,Supply Chain,AAPL,,0.5
7221.0,Apple Confirms Acquisition Of Virtual Reality Startup NextVR,2020-05-15 00:00:00-04:00,AAPL,Neutral,0.9224107265472412,0.0,Mergers and Acquisitions,AAPL,AAPL,0.4165082685649395
7222.0,'Apple supplier TSMC is reportedly building an Arizona chip plant' -The Verge,2020-05-14 17:00:00-04:00,AAPL,Neutral,0.9999986886978149,0.0,Supply Chain,AAPL,,0.5
7223.0,"'Apple's computerized glasses won't be ready until 2022 'at the earliest,' top analyst says' -CNBC Article",2020-05-14 13:54:00-04:00,AAPL,Neutral,0.994862973690033,0.0,Product Launch,AAPL,,0.9549843182903714
7224.0,The Mixed Sony Effect,2020-05-14 12:33:00-04:00,AAPL,Neutral,0.6875707507133484,0.0,Macroeconomic,AAPL,,0.5
7225.0,Report: FBI Seizes Sen. Richard Burr's Phone In Investigation Of Coronavirus Stock Sell-Off,2020-05-14 09:54:00-04:00,AAPL,Neutral,0.9842150807380676,0.0,Stock Movement,AAPL,,0.5
7226.0,Apple Plans To Bring Employees Back To Office Even As Tech Peers Hold Off,2020-05-13 15:15:00-04:00,AAPL,Neutral,0.999853253364563,0.0,Stock Movement,AAPL,,0.5
7227.0,"Retail Pro Says Giants Like Amazon, Walmart Will Prevail After Coronavirus: 'It's Not Fair'",2020-05-13 13:45:00-04:00,AAPL,Neutral,0.9545411467552185,0.0,Analyst Rating,AAPL,,0.5
7228.0,"Apple Encourages Chinese Tech Company To Rival Foxconn, Aims To Foster Competition",2020-05-13 06:49:00-04:00,AAPL,Positive,0.9855852723121643,0.9855852723121643,Analyst Rating,AAPL,,0.5
7229.0,Apple Plans for More Workers to Go Back to Offices Over Months,2020-05-12 18:07:00-04:00,AAPL,Neutral,0.9999969005584717,0.0,Stock Movement,AAPL,,0.5
7230.0,"""Stay at Home"" Stocks Still Rule the Roost as Nvidia, Microsoft, Apple Start Week Firmly",2020-05-12 16:11:00-04:00,AAPL,Neutral,0.9962283372879028,0.0,Stock Movement,MSFT,,0.22264452185481787
7231.0,"Caution Ahead: Biggest Blue-Chips Seek Change, Innovation Post-COVID-19",2020-05-12 13:49:00-04:00,AAPL,Negative,0.9973347187042236,-0.9973347187042236,Analyst Rating,AAPL,,0.5
7232.0,"Analyst Polishes Apple Price Target On 'Teflon-Like' Services, iPhone 12 Outlook",2020-05-12 10:58:00-04:00,AAPL,Neutral,0.9999829530715942,0.0,Analyst Rating,AAPL,,0.5
7233.0,"Wedbush Maintains Outperform on Apple, Raises Price Target to $350",2020-05-12 08:43:00-04:00,AAPL,Positive,1.0,1.0,Analyst Rating,AAPL,,0.5
7234.0,Apple Unveils Update To Logic Pro,2020-05-12 08:32:00-04:00,AAPL,Neutral,0.9997897744178772,0.0,Product Launch,AAPL,,0.39599669352173805
7235.0,Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,2020-05-12 06:43:00-04:00,AAPL,Positive,0.9920952916145325,0.9920952916145325,Analyst Rating,AAPL,,0.5
7236.0,Disney Plans Another Bonds Offering With A Six-Part Deal,2020-05-12 04:57:00-04:00,AAPL,Neutral,0.9999977350234985,0.0,Analyst Rating,AAPL,,0.5
7237.0,Cruise Line Earnings Later This Week Could Provide Insight On Brutal Quarter For Industry,2020-05-11 11:27:00-04:00,AAPL,Neutral,0.9999586343765259,0.0,Earnings Report,AAPL,,0.5
7238.0,"Trump, Intel, TSMC Plan US 'Self-Sufficiency' In Semiconductors As Coronavirus Gives Supply-Chain Scare",2020-05-11 06:25:00-04:00,AAPL,Negative,0.9999967813491821,-0.9999967813491821,Supply Chain,AAPL,,0.5
7239.0,"Barron's Picks And Pans: Boyd Gaming, Domino's Pizza, Exxon And More",2020-05-09 15:06:00-04:00,AAPL,Neutral,0.9999891519546509,0.0,Analyst Rating,AAPL,,0.5
7240.0,Apple Option Alert: May 15 $315 Calls Sweep (52) near the Ask: 354 @ $2.154 vs 6982 OI; Ref=$309.45,2020-05-08 15:29:00-04:00,AAPL,Neutral,0.9997994303703308,0.0,Stock Movement,AAPL,,0.5
7241.0,"Apple To Give Masks To Customers Inside Retail Stores, Company To Let Customers Choose Product Pick Up Times Online",2020-05-08 15:29:00-04:00,AAPL,Neutral,0.9999774694442749,0.0,Legal and Regulation,AAPL,,0.12492912402376533
7242.0,"Apple Says Social-Distancing Guidelines Will Limit Number Of Customers In Stores, May Create Delays For Walk-In Customers",2020-05-08 15:02:00-04:00,AAPL,Negative,0.999981164932251,-0.999981164932251,Legal and Regulation,AAPL,,0.5
7243.0,"Apple To Reopen Small Number Of U.S. Stores In Idaho, South Carolina, Alabama And Alaska Starting Next Week; Says It Will Require Customers To Wear Masks, Undergo Temperature Checks Before Entering Stores",2020-05-08 15:02:00-04:00,AAPL,Neutral,0.9989660978317261,0.0,Legal and Regulation,AAPL,,0.5
7244.0,Apple To Reopen Germany Retail Stores May 11,2020-05-08 10:58:00-04:00,AAPL,Neutral,0.9937716126441956,0.0,Stock Movement,AAPL,,0.5
7245.0,"Along With Dramatic Jobs Data, Investors Scrutinize Recent Earnings From Uber, Square",2020-05-08 10:23:00-04:00,AAPL,Neutral,0.997979462146759,0.0,Earnings Report,AAPL,,0.5
7246.0,Spotify CEO's Apple Barb Backfires As Sonos Points Out The 'Solid Irony',2020-05-08 04:25:00-04:00,AAPL,Positive,0.9999949932098389,0.9999949932098389,Analyst Rating,AAPL,,0.5
7247.0,"A Low-Cost, FAAMNG-Heavy ETF For May",2020-05-06 17:15:00-04:00,AAPL,Positive,0.9489771723747253,0.9489771723747253,Macroeconomic,AAPL,,0.5
7248.0,A Recap Of Social Media Earnings,2020-05-06 10:19:00-04:00,AAPL,Neutral,0.9999475479125977,0.0,Earnings Report,AAPL,,0.5
7249.0,"GM, Disney, Beyond Meat Results In Focus, With GM And BYND Getting Early Lift",2020-05-06 09:47:00-04:00,AAPL,Positive,0.9987035989761353,0.9987035989761353,Earnings Report,AAPL,,0.5
7250.0,'Microsoft is releasing its new AirPods rival after months of delays — and it's even cheaper than expected' -Recent Business Insider Article,2020-05-06 09:23:00-04:00,AAPL,Negative,0.8144112825393677,-0.8144112825393677,Product Launch,MSFT,,0.43686814489774406
7251.0,Apple Chassis Maker Catcher Said to be Considering Leaving China to Open Factories in SouthEast Asia,2020-05-06 05:22:00-04:00,AAPL,Neutral,0.9998462200164795,0.0,Supply Chain,AAPL,,0.5
7252.0,What Apple's WWDC 2020 Invite Says About This Year's Virtual Presentation,2020-05-05 16:00:00-04:00,AAPL,Neutral,0.9999971389770508,0.0,Analyst Rating,AAPL,,0.5
7253.0,"Charles Schwab Launches Fractional Shares, The Ability To Gift Stock",2020-05-05 15:35:00-04:00,AAPL,Neutral,0.9982231259346008,0.0,Product Launch,AAPL,,0.5
7254.0,Apple to Host Virtual Worldwide Developers Conference Beginning June 22,2020-05-05 12:00:00-04:00,AAPL,Neutral,0.9999992847442627,0.0,Analyst Rating,AAPL,,0.5
7255.0,"Disney, Beyond Meat And Video Game Makers All Set To Report As Firm Tone Continues",2020-05-05 09:49:00-04:00,AAPL,Neutral,0.9981443881988525,0.0,Analyst Rating,AAPL,,0.5
